Temperature,Pressure,Humidity,Vaccum,Energy
30.58,1010.4,48.16,70.04,431.59
21.17,1009.36,81.51,52.3,447.5
9.87,1033.04,68.57,41.82,475.58
22.18,1016.77,73.16,59.8,453.24
24.39,1012.59,80.88,63.21,446.4
10.73,1025.1,85.4,44.92,476.81
9.38,1019.29,75.77,40.46,474.1
20.27,1016.66,75.76,57.76,450.71
24.82,1006.4,70.21,66.48,433.62
16.55,1011.45,55.53,41.66,465.14
20.73,1019.08,80.48,59.87,445.18
9.51,1015.3,72.41,39.22,474.12
8.63,1016.08,83.25,43.79,483.91
6.48,1010.55,82.12,40.27,486.68
14.95,1022.43,94.75,43.52,464.98
5.76,1010.83,95.79,45.87,481.4
10.94,1021.81,86.02,39.04,479.2
15.87,1005.85,78.29,41.16,463.86
12.42,1012.76,82.23,38.25,472.3
29.12,1001.31,52.86,58.84,446.51
29.12,1005.93,60.66,51.43,437.71
19.08,1001.96,62.77,41.1,458.94
31.06,1007.62,65.54,67.17,437.91
5.72,1009.96,95.4,39.33,490.76
26.52,1013.4,51.78,65.06,439.66
13.84,1007.58,63.62,44.9,463.27
13.03,1016.68,83.09,39.52,473.99
25.94,1012.83,61.81,66.49,433.38
16.64,1015.13,68.24,53.82,459.01
14.13,1016.05,72.41,40.75,471.44
13.65,1012.97,79.64,39.28,471.91
14.5,1028.2,66.95,44.47,465.15
19.8,1008.25,91.98,51.19,446.66
25.2,1009.78,64.96,63.76,438.15
20.66,1008.81,88.93,51.19,447.14
12.07,1025.53,85.62,43.71,472.32
25.64,1010.16,84,70.72,441.68
23.33,1009.33,89.41,72.99,440.04
29.41,1009.82,67.4,64.05,444.82
16.6,1014.5,76.75,53.16,457.26
27.53,1009.13,89.06,72.58,428.83
20.62,1009.93,64.02,43.43,449.07
26.02,1009.38,64.12,71.94,435.21
12.75,1017.59,81.22,44.2,471.03
12.87,1012.47,100.13,48.04,465.56
25.77,1019.86,58.07,62.96,442.83
14.84,1017.26,63.42,41.48,460.3
7.41,1023.07,83.32,40.71,474.25
8.87,1033.3,74.28,41.82,477.97
9.69,1019.1,71.91,40.46,472.16
16.17,1014.22,85.8,46.97,456.08
26.24,1014.9,55.58,49.82,452.41
13.78,1011.31,69.7,43.22,463.71
26.3,1006.26,63.79,67.07,433.72
17.37,1016,86.59,57.76,456.4
23.6,1015.41,48.28,48.98,448.43
8.3,1020.63,80.42,36.08,481.6
18.86,1001.16,98.58,42.18,457.07
22.12,1019.8,72.83,49.39,451
28.41,1018.48,56.07,75.6,440.28
29.42,1002.26,67.13,71.32,437.47
18.61,1004.07,84.49,67.71,443.57
27.57,1004.91,68.37,69.84,426.6
12.83,1013.12,86.07,41.5,470.87
9.64,1012.9,83.82,39.85,478.37
19.13,1013.32,74.86,58.66,453.92
15.92,1020.79,53.52,40.56,470.22
24.64,1011.37,80.61,72.24,434.54
27.62,1013.11,43.56,63.9,442.89
8.9,1013.29,89.35,36.24,479.03
9.55,1020.5,97.28,43.99,476.06
10.57,1022.62,80.49,36.71,473.88
19.8,1010.84,88.9,57.25,451.75
25.63,1012.68,49.7,56.85,439.2
24.7,1015.58,68.64,58.46,439.7
15.26,1013.68,98.58,46.18,463.6
20.06,1004.21,82.12,52.84,447.47
19.84,1013.23,78.32,56.89,447.92
11.49,1020.44,86.04,44.63,471.08
23.74,1007.99,91.36,72.43,437.55
22.62,1012.36,81.02,51.3,448.27
29.53,998.47,76.05,72.39,431.69
21.32,1016.57,71.81,48.14,449.09
20.3,1015.93,82.13,58.46,448.79
16.97,1025.21,74.27,44.92,460.21
12.07,1013.54,71.32,41.17,479.28
7.46,1032.67,74.59,41.82,483.11
19.2,1011.46,84.44,54.2,450.75
28.64,1010.43,43.39,66.54,437.97
13.56,1008.53,87.2,41.48,459.76
17.4,1020.5,77.11,44.9,457.75
14.08,1015.48,82.81,40.1,469.33
27.11,1009.74,85.67,69.75,433.28
20.92,1010.23,95.58,70.02,444.64
16.18,1021.3,74.46,44.9,463.1
15.57,1022.01,90.02,44.68,460.91
10.37,1023.95,81.93,39.04,479.35
19.6,1017.65,86.29,59.21,449.23
9.22,1021.83,85.43,40.92,474.51
27.76,1007.81,71.66,72.99,435.02
28.68,1009.43,71.33,70.72,435.45
20.95,1013.3,67.72,48.14,452.38
9.06,1019.73,84.23,39.3,480.41
9.21,1019.54,74.44,39.72,478.96
13.65,1026.58,71.48,42.74,468.87
31.79,1007.89,56.3,76.2,434.01
14.32,1013.85,68.13,44.6,466.36
26.28,1011.44,68.35,75.23,435.28
7.69,1014.51,85.23,43.02,486.46
14.44,1015.51,79.78,40.1,468.19
9.19,1022.14,98.98,41.01,468.37
13.35,1019.17,72.87,41.39,474.19
23.04,1009.52,90.93,74.22,440.32
4.83,1015.35,72.94,38.44,485.32
17.29,1014.38,72.3,42.86,464.27
8.73,1013.66,77.74,36.18,479.25
26.21,1007,78.29,70.32,430.4
23.72,1016.65,69.1,58.62,447.49
29.27,1006.85,55.79,64.69,438.23
10.4,1025.46,75.09,40.43,492.09
12.19,1015.13,88.98,40.75,475.36
20.4,1016.68,64.26,54.9,452.56
34.3,1015.98,25.89,74.67,427.84
27.56,1010.8,59.18,68.08,433.95
30.9,1008.48,67.48,70.8,435.27
14.85,1014.04,89.85,58.59,454.62
16.42,1020.36,50.62,40.56,472.17
16.45,1015.96,83.97,63.31,452.42
10.14,1003.19,96.51,42.02,472.17
9.53,1018.01,80.09,41.44,481.83
17.01,1021.83,84.02,49.15,458.78
23.94,1022.47,61.97,62.08,447.5
15.95,1019.04,88.51,49.25,463.4
11.15,1022.67,81.83,41.26,473.57
25.56,1009.07,90.63,70.32,433.72
27.16,1011.2,73.37,66.44,431.85
26.71,1012.13,77.5,77.95,433.47
29.56,1007.45,57.46,74.22,432.84
31.19,1007.29,51.91,70.94,436.6
6.86,1020.12,79.14,41.17,490.23
12.36,1020.58,69.24,41.74,477.16
32.82,1010.44,41.85,68.31,441.06
25.3,1007.22,95.1,70.98,440.86
8.71,1033.08,74.53,41.82,477.94
13.34,1026.56,64.85,40.8,474.47
14.2,1012.18,57.07,43.02,470.67
23.74,1013.7,62.9,65.34,447.31
16.9,1018.14,72.21,44.88,466.8
28.54,1007.4,65.99,71.94,430.91
30.15,1007.2,73.67,69.88,434.75
14.33,1010.82,88.59,42.86,469.52
25.57,1008.88,61.19,59.43,438.9
30.55,1010.51,49.37,70.04,429.56
28.04,1013.53,48.65,74.33,432.92
26.39,1005.68,56.18,49.16,442.87
15.3,1022.57,71.56,41.76,466.59
6.03,1028.04,87.46,41.14,479.61
13.49,1019.12,70.02,44.63,471.08
27.67,1016.51,61.2,59.14,433.37
24.19,1018.8,60.54,65.48,443.92
24.44,1016.74,71.82,59.14,443.5
29.86,1017.37,44.8,64.79,439.89
30.2,1008.9,67.32,69.59,434.66
7.99,1021.95,78.77,41.38,487.57
9.93,1013.76,96.02,41.62,464.64
11.03,1017.26,90.56,42.32,470.92
22.34,1014.37,83.19,63.73,444.39
25.33,1002.54,68.45,48.6,442.48
18.87,1005.25,99.19,52.08,449.61
25.97,1009.43,88.11,69.34,435.02
16.58,1021.81,79.29,43.99,458.67
14.35,1016.63,87.76,46.18,461.74
25.06,1008.09,82.56,62.39,438.31
13.85,1011.68,79.24,48.92,462.38
16.09,1019.39,67.24,44.2,460.56
26.34,1013.37,58.98,59.21,439.22
23.01,1009.71,84.22,58.79,444.64
26.39,999.8,89.12,71.25,430.34
31.32,1008.37,50.07,71.29,430.46
16.64,1009.02,98.86,45.87,456.79
13.42,994.17,95.79,41.23,468.82
20.06,1008.79,70.06,44.9,448.51
14.8,1014.67,41.71,44.71,470.77
12.59,1025.79,86.55,41.14,465.74
26.7,1005.31,71.97,66.56,430.21
19.78,1008.62,96.4,50.32,449.23
15.17,1021.91,91.73,49.15,461.89
21.71,1010.97,91.62,61.45,445.72
19.09,1013.36,59.14,39.39,466.13
19.76,1008.38,92.56,51.19,448.71
14.68,998.43,83.71,41.23,469.25
21.3,1013.04,55.43,66.86,450.56
16.73,1008.94,74.91,39.64,464.46
12.26,1014.87,89.41,41.5,471.13
14.77,1010.92,69.81,48.06,461.52
18.26,1012.04,86.01,59.15,451.09
27.1,1005.43,86.05,79.74,431.51
14.72,1009.65,80.98,40.83,469.8
26.3,1012.05,63.62,51.43,442.28
16.48,1011.84,64.16,48.92,458.67
17.99,1016.13,75.63,43.79,462.4
20.34,1015.18,80.21,59.8,453.54
25.53,1019.81,59.7,62.96,444.38
31.59,1003.39,47.6,58.9,440.52
30.8,1007.68,63.78,69.14,433.62
10.75,1023.68,89.37,45,481.96
19.3,1008.89,70.55,44.9,452.75
4.71,1026.4,84.42,39.42,481.28
23.1,1020.28,80.62,66.05,439.03
32.63,1005.64,52.56,73.88,435.75
26.63,1009.72,83.26,74.16,436.03
24.35,1011.03,70.64,58.49,445.6
15.11,1020.27,89.95,56.03,462.65
29.1,1005.87,51.53,50.05,438.66
21.24,1008.54,84.83,50.32,447.32
6.16,1004.85,59.68,39.48,484.55
7.36,1024.9,97.88,41.01,476.8
10.44,1023.99,85.03,39.04,480.34
26.76,1010.53,47.38,48.41,440.63
16.79,1014.27,48.08,44.6,459.48
10.76,1025.98,79.65,40.43,490.78
6.07,1019.25,83.39,38.91,483.56
27.33,1012.26,82.18,73.18,429.38
27.15,1013.49,51.71,59.21,440.27
22.35,1011.34,77.33,51.43,445.34
21.82,1013.86,72.81,65.27,447.43
21.11,1004.37,84.26,69.94,439.91
19.95,1016.11,73.23,50.59,459.27
7.45,1017.88,79.73,39.61,478.89
15.36,1012.41,62.32,41.66,466.7
15.65,1021.39,78.58,43.5,463.5
25.31,1015.04,79.88,74.33,436.21
25.88,1011.95,65.87,63.47,443.94
24.6,1012.87,80.28,63.94,439.63
22.58,1013.21,71.33,41.54,460.95
19.69,1015.99,70.33,59.14,448.69
25.85,1006.24,57.73,75.08,444.63
10.06,1005.49,99.46,37.83,473.51
18.59,1008.56,68.61,39.54,462.56
18.27,1011.07,95.91,50.16,451.76
8.85,1025.68,80.42,40.43,491.81
30.04,1011.04,51.01,68.08,429.52
26.06,1007.59,74.08,49.02,437.9
14.8,1003.18,80.73,38.73,467.54
23.93,1015.35,54.71,64.45,449.97
23.72,1003.61,73.75,66.48,436.62
11.44,1023.37,88.43,40.55,477.68
20.28,1016.04,74.66,63.86,447.26
27.9,1011.8,70.04,63.13,439.76
24.74,1015.23,74.64,59.39,437.49
14.8,1018.29,85.11,58.2,455.14
8.22,1021.76,82.97,41.03,485.5
27.56,1016.81,55.59,66.93,444.1
32.07,1006.91,49.9,70.94,432.33
9.53,1008.87,89.99,44.03,471.23
13.61,1017.93,91.61,42.34,463.89
22.2,1009.2,82.95,51.19,445.54
21.36,1007.99,92.62,59.54,446.09
23.25,1017.82,59.64,63.86,445.12
23.5,1018.29,63,59.21,443.31
8.46,1015.14,85.38,39.66,484.16
8.19,1019.86,85.23,40.69,477.76
30.67,1008.36,52.08,71.29,430.28
32.48,1010.39,38.05,62.04,446.48
8.99,1028.11,71.98,36.66,481.03
13.77,1007.41,90.66,47.83,466.07
19.05,1013.2,83.14,67.32,447.47
21.19,1019.83,65.22,55.5,455.93
10.12,1021.15,91.67,40,479.62
24.93,1014.28,66.04,47.01,455.06
8.47,1019.87,78.19,40.46,475.06
24.52,1012.59,54.47,56.85,438.89
28.55,1003.38,67.26,69.84,432.7
20.58,1011.89,72.56,50.9,452.6
18.31,1010.46,82.15,46.21,451.75
27.18,1008.16,86.32,71.06,430.66
4.43,1019.04,88.17,38.91,491.9
26.02,1010.04,72.78,74.78,439.82
15.75,1015.91,69.58,39,460.73
22.99,1015.14,69.86,60.95,449.7
25.52,1013.88,65.37,59.15,439.42
27.04,1013.33,52.37,65.06,439.84
6.42,1025.58,79.63,35.57,485.86
17.04,1011.81,83.14,40.12,458.1
10.79,1012.89,88.25,39.82,479.92
20.41,1019.94,55.85,56.03,458.29
7.36,1017.29,52.55,40.07,489.45
28.08,1012.17,62.74,73.42,434
24.74,1010.69,90.08,69.13,431.24
28.32,1003.26,54.5,47.93,439.5
16.71,1019.48,49.88,40.56,467.46
30.7,1010,48.96,71.58,429.27
18.42,1016.95,86.77,58.95,452.1
10.62,999.83,96.66,42.02,472.41
22.18,1002.75,70.84,69.05,442.14
22.38,1003.56,83.83,49.3,441
13.94,1020.76,68.22,41.58,463.07
21.24,1017.99,82.22,60.84,445.71
6.76,1017.11,87.9,39.81,483.16
26.73,1010.75,66.83,68.84,440.45
7.24,1020.6,85.36,38.06,481.83
10.84,1015.53,60.9,40.62,467.6
19.32,1004.29,83.51,52.84,450.88
29,1001.22,52.96,69.13,425.5
23.38,1013.95,73.02,54.42,451.87
31.17,1010.51,43.11,69.51,428.94
26.17,1002.59,61.41,48.6,439.86
30.9,1011.21,65.32,73.42,433.44
24.92,1015.12,93.68,73.68,438.23
32.77,1007.68,42.39,71.32,436.95
14.37,1021.67,68.18,40.56,470.19
8.36,1011.6,89.18,40.22,484.66
31.45,1007.56,64.79,68.27,430.81
31.6,1010.05,43.48,73.17,433.37
17.9,1014.17,80.4,48.98,453.02
20.35,1012.6,72.43,50.9,453.5
16.21,995.88,80,41.23,463.09
19.36,1016.25,45.65,44.6,464.56
21.04,1017.22,63.02,65.46,452.12
14.05,1015.66,74.39,40.69,470.9
23.48,1021.08,57.77,64.15,450.89
21.91,1009.85,76.8,63.76,445.04
24.42,1011.49,67.39,63.07,444.72
14.26,1022.07,73.96,40.92,460.38
21.38,1013.05,72.75,58.33,446.8
15.71,1018.34,71.69,44.06,465.05
5.78,1016.55,84.98,40.62,484.13
6.77,1017.01,87.68,39.81,488.27
23.84,1013.85,50.36,49.21,447.09
21.17,1017.16,68.11,58.16,452.02
19.94,1014.16,66.27,58.96,455.55
8.73,1029.41,89.72,41.92,480.99
16.39,1012.96,61.07,41.67,467.68
15.28,1016.65,65,40,458.76
22.05,1009.06,93.74,59.92,437.9
18.63,1011.37,71.72,48.92,450.29
15,1015.57,64.82,41.17,468.72
20.46,1018.42,85.89,59.21,445.22
11.97,1016.84,81.47,45.51,472.82
26.59,1009.97,70.09,59.92,438.22
13.76,1023.77,80.48,45.08,469.74
21.41,1010.27,74.54,59.43,442.85
12.45,1008.03,61.87,37.92,470.59
10.62,1010.65,62.15,39.64,477.07
12.33,1022.46,59.3,37.73,470.11
15.63,1009.38,82.8,44.9,457.44
19.11,1010.88,100.09,50.16,450.38
21.83,1001.91,41.79,41.1,453.38
22.02,1012.57,47.87,64.45,454.9
26.54,1005.8,91.16,71.98,431.78
6.9,1016.74,88.24,39.81,481.88
13.05,1018.31,64.99,34.03,472.69
19.61,1014.84,64.42,45.01,461.97
26.26,1010.45,70.61,63.73,442.18
30.56,1000.3,70.55,71.25,431.92
21.81,1014.28,83.66,63.77,444.52
26.65,1013.53,65.83,58.41,442.66
25.18,1015.07,60.76,57.5,449.01
17.8,1007.27,81.31,46.48,452.66
33.27,1010.63,43.47,66.44,430.11
29.94,1012.4,46.94,65.74,440.54
8.51,1026.96,75.34,34.69,481.83
9.45,1024.24,83.28,36.71,476.02
24.27,1011.84,77.8,60.23,438.99
11.28,1014.62,99.78,42.44,473.36
7.93,1023.64,97.23,41.01,476.37
14.3,1007.32,73.72,42.99,467.9
24.31,1019.47,58.54,63.86,442.69
29.3,1010.95,61.23,70.04,426.25
20.43,1016.46,91.78,63.09,445.58
10.94,1004.5,86.29,39.69,459.69
23.04,1011.23,64.27,57.32,442.01
25.37,1009.27,63.06,44.89,442.38
21.1,1006.76,86.08,49.16,442.78
20.4,1011.14,92.47,57.85,450.07
20.51,1005.29,80.7,48.6,448
12.15,1013.34,95.05,38.78,474.15
15.27,1009,84.12,41.16,467.01
23.78,1018.02,78.06,60.27,441.56
22.01,1017.55,83.82,60.84,441.9
24.72,1008.39,81.03,77.54,438.52
28.84,1013.99,76.05,73.03,435.75
26.53,1012.9,66.73,54.2,439.96
19.82,1012.92,51.92,41.67,456.87
16.69,1019.92,51.43,40.56,469.9
20.36,1020.25,72.96,56.53,455.34
18.6,1003.27,84.21,68.28,446.98
12.54,1015.73,84.29,40.1,475.02
14.54,1015.29,94.48,46.18,463.03
30.97,1005.98,55.6,67.9,428.26
26.54,1007.52,72.04,71.14,431.31
25.2,1017.54,55.53,59.21,444.16
13.17,1018.5,83.77,38.52,468.82
8.53,1009.85,90.95,40.77,481.03
24.06,1017.46,48.04,58.2,445.91
12.25,1021.81,59,41.38,474.77
14.7,1025.78,50.96,40.8,472.85
15.75,1014.38,76.29,39.39,468.6
29.45,1010.49,64.87,74.16,438.11
30.22,1014.91,34.9,68.3,434.3
26.96,1009.23,89.62,72.58,429.03
18.48,1015.61,85.14,58.59,452.52
17.78,1015.09,91.9,50.66,456.11
6.64,1018.84,74.94,39.04,481.53
21.83,1013.4,85.82,63.13,443.41
13.92,1012.5,80.28,39.58,465.67
12.14,1007.57,73.22,40.27,472.84
15.64,1014.39,76.93,38.28,466.51
16,1020.5,80.89,44.9,461.5
9.75,1016.81,82.42,43.69,481.34
13.56,1011.34,94.02,43.67,467.09
7.94,1023.25,80.84,40.56,488.01
20.46,1011.4,84,54.2,448.1
18.23,1011.48,91.35,62.26,448.64
23.14,1017.49,53.19,63.94,446.57
20.55,1013.21,73.18,46.21,448.66
23.58,1003.8,74.62,49.3,440.44
14.51,1017.47,81.95,42.77,463.37
10.05,1015.51,84.21,40.71,471.68
26.91,1009.47,55.26,61.5,436.84
15.66,1001.68,86.26,41.35,463.57
30.07,1010.39,57.53,69.82,437.38
24.28,1009.94,77.08,68.31,440.07
12.57,1019.57,72.44,39.3,473.67
11.01,995.24,98.62,42.02,473.96
23.3,1008.54,92.11,72.99,437.62
28.76,1010.03,58.24,60.23,437.42
21.4,1008.2,60.34,68.28,450.22
30.33,1006,54.99,68.67,435.53
18.89,1003.92,86.12,67.71,443.54
18.83,1005.58,77.07,47.83,454.23
12.32,1016.26,83.18,43.69,471.6
25.15,1013.25,72.31,68.51,440.96
17.06,1019.76,80.9,52.9,460.82
23.68,1007.53,86.05,49.02,440.68
11.95,1013.4,92.51,39.82,474.56
25.39,1015.85,62.59,58.79,441.51
11.52,1024.31,73.49,40.8,479.56
19.69,1020.86,73.41,56.65,455.32
26.1,1009.42,85.4,74.16,437.18
27.44,1003.85,76.65,74.9,436.42
27.35,1017.62,55.26,66.05,439.6
25.7,1013.86,56.91,69.45,437.04
24.54,1011.63,57.62,58.66,448.11
14.87,997.39,82.06,41.23,465.01
14.05,1011.52,66.21,40.35,475.54
25.69,1012.64,86.35,73.18,432.82
31.01,1005.06,46.16,67.69,426.64
9.46,1008.67,78.16,42.28,481.95
7.71,1021.93,87.04,40.77,482.19
15.69,1016,83.88,37.64,462.18
26.45,1013.23,60.92,64.27,444.9
22.86,1017.2,67.11,60.08,452.34
21.61,1019.41,78.2,49.39,449.26
25.66,1008.22,78.42,77.54,432.82
22.48,1008.15,75.41,71.29,444.71
21.58,1015.27,63.15,63.87,451.88
25.94,1007.97,84.82,77.24,432.88
16.45,1018.6,85.14,44.68,462.66
27.88,1017.79,40,63.87,443.24
26.62,1016,43.24,65.12,441.22
27.94,1004.22,35.46,49.16,436.75
5.02,1007.8,99.22,45.87,481.03
31.87,1006.16,45.66,71.22,437
24.49,1010.56,64.03,68.61,447.57
30.42,1006.23,54.19,67.69,430.9
20.85,1012.9,75.97,59.21,444.44
13.18,1017.75,82.29,40.03,470.88
5.37,1017.76,76.48,38.68,487.07
31.81,1007.94,55.91,69.88,432.6
20.55,1016.1,63.89,48.98,452.52
22.49,1006.78,73.76,69.84,437.57
12.57,1023.09,77.28,39.18,471.87
27.35,1008.51,65.81,69.48,432.31
17.82,1020.73,70.25,49.15,457.35
23.25,1006.82,76.37,56.9,442.76
9.37,1024.94,75.03,40.11,471.13
24.43,1017.18,46.84,58.2,444.89
20.04,1020.62,78.84,49.39,449.63
10.06,1014.1,85.7,43.22,473
21.44,1008.87,87.56,50.78,443.3
29.04,1010.63,56.6,62.26,433.97
8.83,1023.04,86.08,41.26,478.87
24.19,1010.79,62.04,46.21,440.87
11.97,1026.42,70.75,41.04,468.81
19.43,1017.16,67.41,52.9,458.46
15.59,1013.41,91.97,45.09,457.54
13.23,1018.02,97.49,42.34,462.21
16.34,1006.36,75.52,41.16,462.56
28.1,1011.28,59.05,61.02,437.5
26.08,1012.32,89,70.32,434.24
24.44,1006.39,49.05,52.84,440.2
18.37,1015.5,67.79,58.96,460.25
22.93,1009.3,82.8,51.19,443.57
29.67,1006.48,64.98,73.67,429.28
12.15,1025.78,93.69,43.71,472.59
15.67,1018.73,94.74,45.17,462.09
14.7,1006.91,85.65,48.6,460.63
27.33,1005.88,56.16,52.84,438.97
12.55,1012.58,75.44,38.91,474.35
31.42,1009.34,57.16,69.13,425.98
15.44,1007.49,82.14,39.54,469.28
24.19,1008.26,64.25,47.45,446.3
6.05,1027.69,86.93,41.14,481.02
13.94,1012.35,88.78,42.86,471.64
5.79,1010.23,95.41,45.87,480.97
27.01,1009.78,81.29,69.75,442.57
9.59,1017.01,60.1,38.56,481.3
27.46,1013.28,63.73,69.98,435.36
22.63,1008,82.27,70.47,441.92
28.11,1009.38,72.81,77.95,432.98
18.87,1013.42,68.78,44.06,451.4
15.5,1021.41,77.92,49.25,453.99
3.73,1024.4,82.42,39.42,488.58
26.41,1010.6,77.79,68.24,428.52
17.83,1011.65,77.31,66.86,456.56
13.44,1009.78,99.13,37.85,469.89
14.62,1014.75,96.81,46.18,462.26
19.7,1015.93,47.39,43.79,464.41
6.06,1019.67,84.7,41.17,489.62
15.89,1001.45,74.37,38.73,465.76
31.63,1008.66,61.81,69.59,436.89
18.99,1018.29,54.71,44.58,468.35
13.96,1022.65,73.08,40.92,460.95
20.21,1016.82,66.56,54.9,454.23
15.14,1023.78,75,49.64,463.58
18.97,1014.86,46.31,44.85,466.17
21.36,1007.95,79.38,52.3,448.13
29.48,1006.44,64.46,64.69,435.09
21.1,1011.19,83.49,62.66,448.8
26.51,1010.3,57.4,70.32,431.82
30.93,1009.81,41.46,61.5,437.35
11.64,1016.4,73.18,41.44,478.99
7.26,1021.47,83.15,36.08,483.58
16.36,1018.34,76,44.88,468.53
17.43,1019.87,92.77,63.09,449.36
10.37,1013.19,79.25,37.5,473.1
22.8,1006.4,77.05,49.16,439.65
21,1010.22,95.11,70.02,447.29
12.68,1022.54,77.19,45,479.69
12.35,1017.81,82.49,44.2,471.65
7.09,1017.91,92.37,43.13,485.04
28.9,1011.87,46.56,68.12,438.53
26.82,1004.62,40,69.05,437.42
11.02,1020.3,86.64,40.71,469.31
14.95,1010.28,93.62,43.72,459.31
16.58,1021.5,83.38,44.68,458.87
31.73,1010.8,61.81,73.42,430.46
8.58,1021.03,84.37,38.38,482.26
28.08,1011.19,73.1,73.17,430.8
31.01,1007.95,43.57,67.83,429.46
26.94,1011.66,58.34,59.87,448.6
10.2,1016.52,98.09,41.62,462.87
9.2,1011.73,85.95,39.99,484.04
27.69,1012.2,82.27,70.32,432.57
25.71,1010.02,66.39,71.14,432.46
18.22,1005.11,79,39.63,465.78
16.81,1008.95,74.25,42.42,462.19
30.63,1007.47,46.52,74.22,430.38
12.11,1013.56,93.21,38.28,469.93
23.75,1017.36,64.04,60.29,449.57
33.96,1006.93,47.39,68.94,427.06
29.35,1013.07,42.45,54.2,439.47
23.07,1006.9,86.98,50.05,442.97
12.91,1013.37,71.52,41.66,469.71
6.25,1019.65,71.27,39.04,484.14
19.8,1017.04,87.71,58.79,449.66
31.38,1006.79,52.79,68.27,426.67
10.62,1025.37,96.64,39.96,470.8
6.89,1019.87,72.77,43.65,484
16.3,1001.79,73.45,38.73,465.7
14.82,1020.13,74.88,44.58,473.17
22.97,1010.5,88.47,63.94,440.81
31.15,1008.89,61.08,66.25,437.55
15.69,1021.3,52.69,41.93,468.43
26.65,1005.7,65.09,66.48,436.65
29.38,1011.49,54.96,73.42,445.42
16.77,1018.61,95.86,49.39,459.38
22.77,1012.04,82.43,70.32,440.67
15.91,1010.93,62.81,44.99,459.73
24.33,1013.02,64.81,68.08,442.93
19.69,1020.79,66.94,56.65,457.17
31.76,1003.02,49.64,66.54,430.18
14.47,1031.55,66.73,42.86,466.64
27.2,1006.75,80.67,72.43,430.32
17.29,1016.24,77.56,44.06,461.38
25.44,1011.74,77.83,63.13,441.91
16.98,1015.07,53.51,43.7,464.01
22.65,1006.67,77.42,68.67,447.01
26.41,1007.16,66.02,60.93,436.71
19.78,1019.01,78.39,63.09,448.34
19.26,1015.03,85.74,65.61,451.85
22.25,1016.79,69.02,59.8,451.64
7.1,1015.39,92.1,35.77,480.36
18.53,1001.26,64.08,39.72,457.26
30.47,1002.13,63.7,77.3,434.68
27.34,1008.12,72.22,71.64,438.76
29.8,1009.36,64.74,69.34,437.65
22.69,1016.35,72.02,65.12,446.91
18.58,1019.92,60.24,49.25,452.94
14.16,1018.92,76.34,44.06,464.91
28.33,1011.15,70.04,78.92,432.67
28.31,1007.88,47,70.32,432.5
21.5,1017.08,65.28,50.59,453.8
29.24,1011.5,64.14,64.33,440.29
25.15,1012.71,63.46,66.49,436
15.48,1016.1,64.77,53.82,462.69
16.07,1006.99,86.49,47.83,458.18
18.02,1013.41,82.84,53.16,458.01
14.99,1004.56,98.9,41.35,466.85
29.62,1011.05,63.13,71.8,438.55
25.04,1018.92,52.79,63.86,441.6
11.45,1027.74,78.6,40.8,476.28
18.96,1016.66,71.95,44.58,461.96
26.54,1015.39,51.22,66.51,440.04
22.3,1017.33,75.85,67.25,453.27
14.7,1018.84,68.19,41.39,469.6
9.14,1015.34,88.91,40.6,483.57
6.14,1012.4,75.35,38.5,489.26
11.24,1021.3,95.19,42.34,469.3
30.55,1009.33,73.38,71.06,432.6
14.9,1015.11,77.33,52.05,464.82
10.25,1013.14,70.73,37.14,474.37
3.26,996.32,100,41.31,489.38
27.54,1018.26,57.89,75.6,440.87
13.65,1017.99,87.04,44.6,466.06
22.08,1002.19,46.69,41.1,455.04
24.93,1001.02,85.14,69.05,429.53
27.58,1008.51,87.99,71.97,430.53
32.14,1005.35,49.92,75.08,439.22
16.98,1015.48,51.77,44.85,464.27
13.25,1018.94,72.1,34.03,470.46
25.9,1009.82,35.42,48.92,443.8
30.27,1011.93,65.72,64.05,438.68
22.37,1008.84,82.06,50.78,449.08
21.93,1009.81,81.15,57.17,448.75
29.65,1003.22,71.09,74.9,433.32
18.32,1002.27,95.99,42.18,458.46
22.76,1006.95,74.07,44.05,450.31
8.95,1015.04,81.53,43.56,485.21
13.12,1019.57,89.29,44.21,469.09
21.18,1007.27,73.67,44.57,449.93
16.71,1011.61,95.82,46.18,459.4
15.01,1014.65,61.82,43.56,465.84
25.96,1011.34,71.57,68.08,432.82
33.4,1013.29,47.78,69.98,432.44
17.4,1020.84,92.58,63.09,453
6.49,1025.4,79.67,35.57,486.8
6.01,1011.26,90.72,35.79,482.79
29.97,1007.92,66.74,69.14,433.82
21.33,1020.33,72.13,63.86,445.02
23.27,1006.84,70.53,64.69,438.08
28.3,1010.92,61.83,59.27,445.19
5.74,1011.44,95.94,45.87,482
21.67,1008.41,85.99,50.32,445.31
20.06,1013.66,83.23,47.03,461.02
8.25,1009.02,81.09,37.49,480.38
22.61,1008.41,79.4,50.32,444.74
26.31,1009.87,84.16,71.29,432.92
25.03,1014.96,62.23,57.5,449.48
11.44,1019.59,79.95,41.39,478.52
25.14,1007.56,79.02,49.02,438.53
30.91,1010.23,59.36,69.75,435.7
31.54,1008.4,71.77,71.06,431.87
12.24,1020.31,82.22,44.9,464.25
6.65,1011.29,92.85,39.33,490.41
8.31,1020.07,78.18,40.46,476.72
22.72,1007,88.24,50.05,444.43
22.78,1012.84,65.55,58.59,445.45
